PS-b-2PLA	
X:	Y:
17.67667	1.093
17.67833	1.081
17.68	1.092
17.68167	1.094
17.68333	1.084
17.685	1.071
17.68667	1.084
17.68833	1.091
17.69	1.081
17.69167	1.068
17.69333	1.078
17.695	1.087
17.69667	1.078
17.69833	1.061
17.7	1.068
17.70167	1.072
17.70333	1.058
17.705	1.043
17.70667	1.054
17.70833	1.062
17.71	1.053
17.71167	1.038
17.71333	1.047
17.715	1.054
17.71667	1.045
17.71833	1.031
17.72	1.04
17.72167	1.049
17.72333	1.04
17.725	1.025
17.72667	1.032
17.72833	1.039
17.73	1.03
17.73167	1.016
17.73333	1.025
17.735	1.033
17.73667	1.026
17.73833	1.012
17.74	1.02
17.74167	1.027
17.74333	1.021
17.745	1.008
17.74667	1.018
17.74833	1.026
17.75	1.019
17.75167	1.005
17.75333	1.012
17.755	1.023
17.75667	1.016
17.75833	1.002
17.76	1.009
17.76167	1.016
17.76333	1.007
17.765	0.994
17.76667	1.001
17.76833	1.01
17.77	1.002
17.77167	0.986
17.77333	0.995
17.775	1.006
17.77667	0.996
17.77833	0.986
17.78	0.994
17.78167	1.004
17.78333	0.998
17.785	0.982
17.78667	0.992
17.78833	1.001
17.79	0.989
17.79167	0.972
17.79333	0.981
17.795	0.988
17.79667	0.976
17.79833	0.959
17.8	0.966
17.80167	0.975
17.80333	0.969
17.805	0.957
17.80667	0.966
17.80833	0.974
17.81	0.965
17.81167	0.956
17.81333	0.97
17.815	0.982
17.81667	0.975
17.81833	0.963
17.82	0.969
17.82167	0.975
17.82333	0.966
17.825	0.952
17.82667	0.96
17.82833	0.967
17.83	0.958
17.83167	0.946
17.83333	0.954
17.835	0.963
17.83667	0.955
17.83833	0.943
17.84	0.953
17.84167	0.964
17.84333	0.958
17.845	0.944
17.84667	0.951
17.84833	0.959
17.85	0.948
17.85167	0.932
17.85333	0.937
17.855	0.947
17.85667	0.94
17.85833	0.928
17.86	0.936
17.86167	0.945
17.86333	0.938
17.865	0.925
17.86667	0.931
17.86833	0.939
17.87	0.933
17.87167	0.918
17.87333	0.921
17.875	0.928
17.87667	0.917
17.87833	0.902
17.88	0.909
17.88167	0.924
17.88333	0.917
17.885	0.9
17.88667	0.903
17.88833	0.91
17.89	0.901
17.89167	0.889
17.89333	0.897
17.895	0.905
17.89667	0.895
17.89833	0.881
17.9	0.887
17.90167	0.897
17.90333	0.886
17.905	0.869
17.90667	0.873
17.90833	0.885
17.91	0.879
17.91167	0.869
17.91333	0.878
17.915	0.886
17.91667	0.879
17.91833	0.866
17.92	0.872
17.92167	0.885
17.92333	0.876
17.925	0.863
17.92667	0.869
17.92833	0.881
17.93	0.877
17.93167	0.864
17.93333	0.87
17.935	0.878
17.93667	0.872
17.93833	0.856
17.94	0.857
17.94167	0.866
17.94333	0.856
17.945	0.843
17.94667	0.849
17.94833	0.86
17.95	0.848
17.95167	0.834
17.95333	0.837
17.955	0.846
17.95667	0.84
17.95833	0.823
17.96	0.826
17.96167	0.836
17.96333	0.831
17.965	0.815
17.96667	0.819
17.96833	0.828
17.97	0.82
17.97167	0.806
17.97333	0.812
17.975	0.822
17.97667	0.817
17.97833	0.804
17.98	0.807
17.98167	0.815
17.98333	0.809
17.985	0.794
17.98667	0.795
17.98833	0.801
17.99	0.793
17.99167	0.779
17.99333	0.782
17.995	0.795
17.99667	0.789
17.99833	0.772
18	0.776
18.00167	0.789
18.00333	0.781
18.005	0.766
18.00667	0.765
18.00833	0.772
18.01	0.767
18.01167	0.753
18.01333	0.756
18.015	0.766
18.01667	0.758
18.01833	0.743
18.02	0.745
18.02167	0.757
18.02333	0.753
18.025	0.737
18.02667	0.737
18.02833	0.749
18.03	0.744
18.03167	0.729
18.03333	0.729
18.035	0.741
18.03667	0.735
18.03833	0.719
18.04	0.716
18.04167	0.731
18.04333	0.725
18.045	0.711
18.04667	0.712
18.04833	0.723
18.05	0.721
18.05167	0.707
18.05333	0.707
18.055	0.717
18.05667	0.713
18.05833	0.697
18.06	0.698
18.06167	0.708
18.06333	0.703
18.065	0.693
18.06667	0.693
18.06833	0.704
18.07	0.696
18.07167	0.678
18.07333	0.678
18.075	0.689
18.07667	0.683
18.07833	0.667
18.08	0.666
18.08167	0.676
18.08333	0.671
18.085	0.659
18.08667	0.662
18.08833	0.673
18.09	0.665
18.09167	0.645
18.09333	0.644
18.095	0.659
18.09667	0.652
18.09833	0.637
18.1	0.64
18.10167	0.656
18.10333	0.651
18.105	0.638
18.10667	0.64
18.10833	0.652
18.11	0.647
18.11167	0.631
18.11333	0.631
18.115	0.641
18.11667	0.636
18.11833	0.62
18.12	0.619
18.12167	0.632
18.12333	0.626
18.125	0.611
18.12667	0.611
18.12833	0.622
18.13	0.617
18.13167	0.6
18.13333	0.598
18.135	0.611
18.13667	0.606
18.13833	0.591
18.14	0.594
18.14167	0.606
18.14333	0.599
18.145	0.582
18.14667	0.577
18.14833	0.59
18.15	0.587
18.15167	0.575
18.15333	0.573
18.155	0.584
18.15667	0.582
18.15833	0.57
18.16	0.567
18.16167	0.577
18.16333	0.571
18.165	0.554
18.16667	0.554
18.16833	0.567
18.17	0.563
18.17167	0.544
18.17333	0.537
18.175	0.55
18.17667	0.546
18.17833	0.535
18.18	0.536
18.18167	0.551
18.18333	0.549
18.185	0.535
18.18667	0.532
18.18833	0.546
18.19	0.543
18.19167	0.526
18.19333	0.525
18.195	0.536
18.19667	0.533
18.19833	0.52
18.2	0.516
18.20167	0.528
18.20333	0.522
18.205	0.507
18.20667	0.508
18.20833	0.522
18.21	0.522
18.21167	0.506
18.21333	0.499
18.215	0.512
18.21667	0.509
18.21833	0.495
18.22	0.493
18.22167	0.506
18.22333	0.503
18.225	0.486
18.22667	0.483
18.22833	0.496
18.23	0.491
18.23167	0.473
18.23333	0.47
18.235	0.483
18.23667	0.483
18.23833	0.468
18.24	0.462
18.24167	0.473
18.24333	0.47
18.245	0.455
18.24667	0.455
18.24833	0.467
18.25	0.466
18.25167	0.452
18.25333	0.447
18.255	0.459
18.25667	0.453
18.25833	0.441
18.26	0.439
18.26167	0.454
18.26333	0.456
18.265	0.441
18.26667	0.434
18.26833	0.444
18.27	0.443
18.27167	0.428
18.27333	0.421
18.275	0.433
18.27667	0.433
18.27833	0.421
18.28	0.419
18.28167	0.432
18.28333	0.43
18.285	0.416
18.28667	0.414
18.28833	0.423
18.29	0.421
18.29167	0.409
18.29333	0.407
18.295	0.42
18.29667	0.417
18.29833	0.405
18.3	0.406
18.30167	0.42
18.30333	0.419
18.305	0.406
18.30667	0.401
18.30833	0.41
18.31	0.401
18.31167	0.388
18.31333	0.388
18.315	0.4
18.31667	0.397
18.31833	0.383
18.32	0.376
18.32167	0.385
18.32333	0.384
18.325	0.37
18.32667	0.365
18.32833	0.379
18.33	0.38
18.33167	0.369
18.33333	0.364
18.335	0.381
18.33667	0.378
18.33833	0.367
18.34	0.361
18.34167	0.377
18.34333	0.381
18.345	0.368
18.34667	0.362
18.34833	0.378
18.35	0.38
18.35167	0.368
18.35333	0.36
18.355	0.373
18.35667	0.376
18.35833	0.361
18.36	0.357
18.36167	0.373
18.36333	0.369
18.365	0.351
18.36667	0.344
18.36833	0.354
18.37	0.358
18.37167	0.347
18.37333	0.337
18.375	0.352
18.37667	0.356
18.37833	0.344
18.38	0.336
18.38167	0.352
18.38333	0.353
18.385	0.34
18.38667	0.325
18.38833	0.339
18.39	0.342
18.39167	0.332
18.39333	0.322
18.395	0.335
18.39667	0.338
18.39833	0.323
18.4	0.317
18.40167	0.333
18.40333	0.339
18.405	0.329
18.40667	0.316
18.40833	0.329
18.41	0.334
18.41167	0.324
18.41333	0.308
18.415	0.325
18.41667	0.329
18.41833	0.321
18.42	0.313
18.42167	0.325
18.42333	0.327
18.425	0.312
18.42667	0.301
18.42833	0.316
18.43	0.324
18.43167	0.316
18.43333	0.307
18.435	0.321
18.43667	0.324
18.43833	0.31
18.44	0.296
18.44167	0.305
18.44333	0.308
18.445	0.297
18.44667	0.285
18.44833	0.302
18.45	0.31
18.45167	0.302
18.45333	0.291
18.455	0.302
18.45667	0.305
18.45833	0.296
18.46	0.287
18.46167	0.305
18.46333	0.311
18.465	0.3
18.46667	0.288
18.46833	0.299
18.47	0.302
18.47167	0.292
18.47333	0.282
18.475	0.298
18.47667	0.302
18.47833	0.29
18.48	0.279
18.48167	0.292
18.48333	0.298
18.485	0.289
18.48667	0.276
18.48833	0.289
18.49	0.293
18.49167	0.281
18.49333	0.272
18.495	0.289
18.49667	0.293
18.49833	0.281
18.5	0.273
18.50167	0.29
18.50333	0.293
18.505	0.28
18.50667	0.267
18.50833	0.278
18.51	0.284
18.51167	0.275
18.51333	0.259
18.515	0.267
18.51667	0.271
18.51833	0.261
18.52	0.25
18.52167	0.267
18.52333	0.276
18.525	0.265
18.52667	0.254
18.52833	0.265
18.53	0.27
18.53167	0.259
18.53333	0.247
18.535	0.262
18.53667	0.267
18.53833	0.257
18.54	0.246
18.54167	0.261
18.54333	0.267
18.545	0.257
18.54667	0.241
18.54833	0.252
18.55	0.26
18.55167	0.249
18.55333	0.235
18.555	0.25
18.55667	0.261
18.55833	0.255
18.56	0.244
18.56167	0.253
18.56333	0.259
18.565	0.248
18.56667	0.236
18.56833	0.251
18.57	0.26
18.57167	0.253
18.57333	0.241
18.575	0.254
18.57667	0.266
18.57833	0.257
18.58	0.242
18.58167	0.252
18.58333	0.257
18.585	0.249
18.58667	0.239
18.58833	0.252
18.59	0.261
18.59167	0.257
18.59333	0.244
18.595	0.254
18.59667	0.26
18.59833	0.25
18.6	0.236
18.60167	0.246
18.60333	0.254
18.605	0.243
18.60667	0.229
18.60833	0.239
18.61	0.246
18.61167	0.238
18.61333	0.226
18.615	0.236
18.61667	0.244
18.61833	0.236
18.62	0.222
18.62167	0.233
18.62333	0.239
18.625	0.231
18.62667	0.22
18.62833	0.228
18.63	0.235
18.63167	0.228
18.63333	0.212
18.635	0.22
18.63667	0.231
18.63833	0.227
18.64	0.216
18.64167	0.226
18.64333	0.236
18.645	0.229
18.64667	0.218
18.64833	0.225
18.65	0.233
18.65167	0.225
18.65333	0.215
18.655	0.229
18.65667	0.239
18.65833	0.23
18.66	0.217
18.66167	0.225
18.66333	0.234
18.665	0.224
18.66667	0.211
18.66833	0.219
18.67	0.228
18.67167	0.217
18.67333	0.202
18.675	0.21
18.67667	0.221
18.67833	0.219
18.68	0.205
18.68167	0.216
18.68333	0.227
18.685	0.218
18.68667	0.205
18.68833	0.211
18.69	0.22
18.69167	0.211
18.69333	0.194
18.695	0.202
18.69667	0.212
18.69833	0.208
18.7	0.198
18.70167	0.206
18.70333	0.214
18.705	0.206
18.70667	0.196
18.70833	0.208
18.71	0.217
18.71167	0.21
18.71333	0.199
18.715	0.206
18.71667	0.214
18.71833	0.206
18.72	0.193
18.72167	0.202
18.72333	0.212
18.725	0.206
18.72667	0.194
18.72833	0.202
18.73	0.213
18.73167	0.207
18.73333	0.192
18.735	0.198
18.73667	0.206
18.73833	0.197
18.74	0.184
18.74167	0.196
18.74333	0.208
18.745	0.201
18.74667	0.187
18.74833	0.195
18.75	0.208
18.75167	0.2
18.75333	0.187
18.755	0.196
18.75667	0.209
18.75833	0.206
18.76	0.192
18.76167	0.199
18.76333	0.21
18.765	0.203
18.76667	0.186
18.76833	0.192
18.77	0.202
18.77167	0.198
18.77333	0.188
18.775	0.198
18.77667	0.21
18.77833	0.2
18.78	0.186
18.78167	0.193
18.78333	0.207
18.785	0.204
18.78667	0.192
18.78833	0.198
18.79	0.21
18.79167	0.204
18.79333	0.191
18.795	0.196
18.79667	0.208
18.79833	0.201
18.8	0.186
18.80167	0.191
18.80333	0.2
18.805	0.193
18.80667	0.182
18.80833	0.19
18.81	0.203
18.81167	0.198
18.81333	0.183
18.815	0.188
18.81667	0.198
18.81833	0.193
18.82	0.182
18.82167	0.19
18.82333	0.206
18.825	0.2
18.82667	0.187
18.82833	0.191
18.83	0.204
18.83167	0.198
18.83333	0.182
18.835	0.187
18.83667	0.198
18.83833	0.193
18.84	0.182
18.84167	0.187
18.84333	0.202
18.845	0.198
18.84667	0.188
18.84833	0.193
18.85	0.205
18.85167	0.202
18.85333	0.189
18.855	0.197
18.85667	0.207
18.85833	0.201
18.86	0.188
18.86167	0.192
18.86333	0.203
18.865	0.196
18.86667	0.183
18.86833	0.189
18.87	0.203
18.87167	0.196
18.87333	0.186
18.875	0.189
18.87667	0.202
18.87833	0.2
18.88	0.188
18.88167	0.194
18.88333	0.209
18.885	0.206
18.88667	0.191
18.88833	0.193
18.89	0.204
18.89167	0.202
18.89333	0.188
18.895	0.192
18.89667	0.203
18.89833	0.198
18.9	0.185
18.90167	0.19
18.90333	0.201
18.905	0.195
18.90667	0.182
18.90833	0.19
18.91	0.204
18.91167	0.198
18.91333	0.186
18.915	0.191
18.91667	0.205
18.91833	0.204
18.92	0.191
18.92167	0.195
18.92333	0.207
18.925	0.203
18.92667	0.19
18.92833	0.193
18.93	0.205
18.93167	0.201
18.93333	0.191
18.935	0.195
18.93667	0.211
18.93833	0.209
18.94	0.196
18.94167	0.2
18.94333	0.212
18.945	0.207
18.94667	0.194
18.94833	0.195
18.95	0.21
18.95167	0.208
18.95333	0.197
18.955	0.198
18.95667	0.206
18.95833	0.202
18.96	0.191
18.96167	0.192
18.96333	0.206
18.965	0.203
18.96667	0.189
18.96833	0.191
18.97	0.205
18.97167	0.202
18.97333	0.192
18.975	0.195
18.97667	0.211
18.97833	0.206
18.98	0.19
18.98167	0.188
18.98333	0.203
18.985	0.199
18.98667	0.186
18.98833	0.186
18.99	0.2
18.99167	0.197
18.99333	0.184
18.995	0.187
18.99667	0.201
18.99833	0.203
19	0.19
19.00167	0.189
19.00333	0.204
19.005	0.203
19.00667	0.188
19.00833	0.19
19.01	0.209
19.01167	0.208
19.01333	0.195
19.015	0.197
19.01667	0.208
19.01833	0.203
19.02	0.191
19.02167	0.191
19.02333	0.208
19.025	0.207
19.02667	0.196
19.02833	0.199
19.03	0.212
19.03167	0.208
19.03333	0.199
19.035	0.199
19.03667	0.214
19.03833	0.209
19.04	0.192
19.04167	0.194
19.04333	0.207
19.045	0.202
19.04667	0.188
19.04833	0.188
19.05	0.201
19.05167	0.201
19.05333	0.187
19.055	0.188
19.05667	0.202
19.05833	0.201
19.06	0.191
19.06167	0.192
19.06333	0.21
19.065	0.211
19.06667	0.197
19.06833	0.193
19.07	0.207
19.07167	0.208
19.07333	0.196
19.075	0.196
19.07667	0.211
19.07833	0.212
19.08	0.197
19.08167	0.196
19.08333	0.211
19.085	0.211
19.08667	0.196
19.08833	0.193
19.09	0.207
19.09167	0.204
19.09333	0.193
19.095	0.196
19.09667	0.213
19.09833	0.212
19.1	0.199
19.10167	0.199
19.10333	0.215
19.105	0.214
19.10667	0.202
19.10833	0.202
19.11	0.217
19.11167	0.219
19.11333	0.204
19.115	0.203
19.11667	0.22
19.11833	0.216
19.12	0.202
19.12167	0.201
19.12333	0.219
19.125	0.219
19.12667	0.205
19.12833	0.206
19.13	0.219
19.13167	0.217
19.13333	0.207
19.135	0.206
19.13667	0.22
19.13833	0.219
19.14	0.204
19.14167	0.2
19.14333	0.212
19.145	0.21
19.14667	0.197
19.14833	0.2
19.15	0.216
19.15167	0.215
19.15333	0.203
19.155	0.2
19.15667	0.211
19.15833	0.209
19.16	0.196
19.16167	0.195
19.16333	0.211
19.165	0.214
19.16667	0.203
19.16833	0.198
19.17	0.213
19.17167	0.215
19.17333	0.202
19.175	0.198
19.17667	0.208
19.17833	0.206
19.18	0.195
19.18167	0.195
19.18333	0.211
19.185	0.212
19.18667	0.202
19.18833	0.197
19.19	0.207
19.19167	0.207
19.19333	0.192
19.195	0.188
19.19667	0.201
19.19833	0.202
19.2	0.193
19.20167	0.192
19.20333	0.206
19.205	0.212
19.20667	0.203
19.20833	0.204
19.21	0.217
19.21167	0.219
19.21333	0.209
19.215	0.205
19.21667	0.219
19.21833	0.217
19.22	0.205
19.22167	0.198
19.22333	0.21
19.225	0.214
19.22667	0.204
19.22833	0.201
19.23	0.215
19.23167	0.216
19.23333	0.204
19.235	0.2
19.23667	0.215
19.23833	0.217
19.24	0.209
19.24167	0.205
19.24333	0.219
19.245	0.22
19.24667	0.207
19.24833	0.203
19.25	0.215
19.25167	0.216
19.25333	0.205
19.255	0.203
19.25667	0.22
19.25833	0.221
19.26	0.21
19.26167	0.206
19.26333	0.218
19.265	0.219
19.26667	0.203
19.26833	0.196
19.27	0.208
19.27167	0.204
19.27333	0.19
19.275	0.184
19.27667	0.196
19.27833	0.197
19.28	0.189
19.28167	0.185
19.28333	0.201
19.285	0.203
19.28667	0.192
19.28833	0.191
19.29	0.207
19.29167	0.214
19.29333	0.205
19.295	0.202
19.29667	0.217
19.29833	0.215
19.3	0.203
19.30167	0.199
19.30333	0.213
19.305	0.213
19.30667	0.204
19.30833	0.199
19.31	0.215
19.31167	0.214
19.31333	0.2
19.315	0.192
19.31667	0.208
19.31833	0.21
19.32	0.198
19.32167	0.198
19.32333	0.212
19.325	0.216
19.32667	0.205
19.32833	0.2
19.33	0.215
19.33167	0.215
19.33333	0.2
19.335	0.192
19.33667	0.208
19.33833	0.212
19.34	0.199
19.34167	0.197
19.34333	0.214
19.345	0.218
19.34667	0.203
19.34833	0.194
19.35	0.207
19.35167	0.21
19.35333	0.201
19.355	0.195
19.35667	0.21
19.35833	0.213
19.36	0.201
19.36167	0.195
19.36333	0.21
19.365	0.212
19.36667	0.201
19.36833	0.196
19.37	0.212
19.37167	0.218
19.37333	0.208
19.375	0.203
19.37667	0.216
19.37833	0.218
19.38	0.202
19.38167	0.191
19.38333	0.207
19.385	0.212
19.38667	0.201
19.38833	0.194
19.39	0.209
19.39167	0.213
19.39333	0.204
19.395	0.197
19.39667	0.212
19.39833	0.216
19.4	0.205
19.40167	0.197
19.40333	0.209
19.405	0.214
19.40667	0.205
19.40833	0.197
19.41	0.209
19.41167	0.211
19.41333	0.201
19.415	0.196
19.41667	0.212
19.41833	0.218
19.42	0.207
19.42167	0.199
19.42333	0.214
19.425	0.221
19.42667	0.209
19.42833	0.2
19.43	0.214
19.43167	0.221
19.43333	0.214
19.435	0.205
19.43667	0.216
19.43833	0.224
19.44	0.218
19.44167	0.211
19.44333	0.224
19.445	0.227
19.44667	0.217
19.44833	0.209
19.45	0.225
19.45167	0.229
19.45333	0.225
19.455	0.219
19.45667	0.232
19.45833	0.237
19.46	0.226
19.46167	0.22
19.46333	0.234
19.465	0.237
19.46667	0.226
19.46833	0.222
19.47	0.237
19.47167	0.242
19.47333	0.226
19.475	0.216
19.47667	0.231
19.47833	0.242
19.48	0.233
19.48167	0.225
19.48333	0.237
19.485	0.241
19.48667	0.231
19.48833	0.222
19.49	0.238
19.49167	0.244
19.49333	0.234
19.495	0.227
19.49667	0.241
19.49833	0.247
19.5	0.239
19.50167	0.234
19.50333	0.249
19.505	0.254
19.50667	0.243
19.50833	0.238
19.51	0.254
19.51167	0.261
19.51333	0.252
19.515	0.245
19.51667	0.258
19.51833	0.267
19.52	0.259
19.52167	0.251
19.52333	0.268
19.525	0.275
19.52667	0.268
19.52833	0.265
19.53	0.28
19.53167	0.289
19.53333	0.281
19.535	0.272
19.53667	0.288
19.53833	0.299
19.54	0.289
19.54167	0.278
19.54333	0.296
19.545	0.306
19.54667	0.3
19.54833	0.293
19.55	0.311
19.55167	0.324
19.55333	0.321
19.555	0.318
19.55667	0.335
19.55833	0.348
19.56	0.349
19.56167	0.346
19.56333	0.363
19.565	0.375
19.56667	0.375
19.56833	0.376
19.57	0.397
19.57167	0.409
19.57333	0.404
19.575	0.402
19.57667	0.428
19.57833	0.449
19.58	0.452
19.58167	0.452
19.58333	0.47
19.585	0.483
19.58667	0.482
19.58833	0.486
19.59	0.508
19.59167	0.528
19.59333	0.532
19.595	0.534
19.59667	0.562
19.59833	0.586
19.6	0.593
19.60167	0.603
19.60333	0.63
19.605	0.654
19.60667	0.666
19.60833	0.674
19.61	0.706
19.61167	0.736
19.61333	0.75
19.615	0.764
19.61667	0.801
19.61833	0.834
19.62	0.85
19.62167	0.862
19.62333	0.9
19.625	0.94
19.62667	0.963
19.62833	0.983
19.63	1.03
19.63167	1.077
19.63333	1.107
19.635	1.135
19.63667	1.183
19.63833	1.227
19.64	1.259
19.64167	1.287
19.64333	1.341
19.645	1.394
19.64667	1.433
19.64833	1.471
19.65	1.531
19.65167	1.591
19.65333	1.633
19.655	1.676
19.65667	1.74
19.65833	1.805
19.66	1.858
19.66167	1.909
19.66333	1.986
19.665	2.06
19.66667	2.12
19.66833	2.174
19.67	2.252
19.67167	2.332
19.67333	2.398
19.675	2.462
19.67667	2.55
19.67833	2.641
19.68	2.719
19.68167	2.788
19.68333	2.882
19.685	2.974
19.68667	3.058
19.68833	3.137
19.69	3.241
19.69167	3.344
19.69333	3.44
19.695	3.531
19.69667	3.644
19.69833	3.754
19.7	3.851
19.70167	3.949
19.70333	4.072
19.705	4.197
19.70667	4.307
19.70833	4.413
19.71	4.542
19.71167	4.675
19.71333	4.795
19.715	4.912
19.71667	5.052
19.71833	5.195
19.72	5.323
19.72167	5.448
19.72333	5.596
19.725	5.746
19.72667	5.884
19.72833	6.018
19.73	6.172
19.73167	6.332
19.73333	6.48
19.735	6.622
19.73667	6.786
19.73833	6.949
19.74	7.098
19.74167	7.245
19.74333	7.417
19.745	7.588
19.74667	7.746
19.74833	7.901
19.75	8.08
19.75167	8.257
19.75333	8.42
19.755	8.581
19.75667	8.763
19.75833	8.948
19.76	9.115
19.76167	9.282
19.76333	9.469
19.765	9.654
19.76667	9.825
19.76833	9.993
19.77	10.183
19.77167	10.373
19.77333	10.546
19.775	10.71
19.77667	10.893
19.77833	11.083
19.78	11.258
19.78167	11.427
19.78333	11.619
19.785	11.808
19.78667	11.981
19.78833	12.147
19.79	12.332
19.79167	12.518
19.79333	12.686
19.795	12.848
19.79667	13.028
19.79833	13.21
19.8	13.376
19.80167	13.534
19.80333	13.711
19.805	13.89
19.80667	14.05
19.80833	14.199
19.81	14.368
19.81167	14.533
19.81333	14.681
19.815	14.825
19.81667	14.987
19.81833	15.147
19.82	15.288
19.82167	15.422
19.82333	15.572
19.825	15.72
19.82667	15.847
19.82833	15.966
19.83	16.106
19.83167	16.241
19.83333	16.355
19.835	16.46
19.83667	16.582
19.83833	16.704
19.84	16.807
19.84167	16.9
19.84333	17.01
19.845	17.118
19.84667	17.202
19.84833	17.279
19.85	17.374
19.85167	17.461
19.85333	17.535
19.855	17.594
19.85667	17.668
19.85833	17.743
19.86	17.799
19.86167	17.841
19.86333	17.902
19.865	17.961
19.86667	18
19.86833	18.024
19.87	18.061
19.87167	18.1
19.87333	18.118
19.875	18.121
19.87667	18.144
19.87833	18.166
19.88	18.168
19.88167	18.153
19.88333	18.161
19.885	18.162
19.88667	18.144
19.88833	18.114
19.89	18.1
19.89167	18.085
19.89333	18.048
19.895	17.998
19.89667	17.964
19.89833	17.928
19.9	17.872
19.90167	17.808
19.90333	17.763
19.905	17.713
19.90667	17.646
19.90833	17.566
19.91	17.501
19.91167	17.438
19.91333	17.354
19.915	17.256
19.91667	17.174
19.91833	17.095
19.92	16.998
19.92167	16.889
19.92333	16.796
19.925	16.702
19.92667	16.588
19.92833	16.464
19.93	16.361
19.93167	16.256
19.93333	16.136
19.935	16.007
19.93667	15.894
19.93833	15.776
19.94	15.642
19.94167	15.5
19.94333	15.375
19.945	15.252
19.94667	15.108
19.94833	14.959
19.95	14.827
19.95167	14.698
19.95333	14.551
19.955	14.395
19.95667	14.258
19.95833	14.123
19.96	13.969
19.96167	13.807
19.96333	13.663
19.965	13.52
19.96667	13.363
19.96833	13.198
19.97	13.048
19.97167	12.903
19.97333	12.744
19.975	12.575
19.97667	12.424
19.97833	12.279
19.98	12.12
19.98167	11.952
19.98333	11.802
19.985	11.653
19.98667	11.495
19.98833	11.324
19.99	11.17
19.99167	11.024
19.99333	10.866
19.995	10.697
19.99667	10.548
19.99833	10.405
20	10.247
20.00167	10.08
20.00333	9.934
20.005	9.793
20.00667	9.638
20.00833	9.474
20.01	9.328
20.01167	9.19
20.01333	9.044
20.015	8.887
20.01667	8.751
20.01833	8.619
20.02	8.471
20.02167	8.319
20.02333	8.184
20.025	8.055
20.02667	7.916
20.02833	7.768
20.03	7.641
20.03167	7.523
20.03333	7.386
20.035	7.243
20.03667	7.123
20.03833	7.008
20.04	6.88
20.04167	6.741
20.04333	6.621
20.045	6.512
20.04667	6.394
20.04833	6.268
20.05	6.157
20.05167	6.055
20.05333	5.938
20.055	5.81
20.05667	5.703
20.05833	5.605
20.06	5.493
20.06167	5.376
20.06333	5.277
20.065	5.183
20.06667	5.082
20.06833	4.971
20.07	4.879
20.07167	4.796
20.07333	4.701
20.075	4.595
20.07667	4.511
20.07833	4.435
20.08	4.345
20.08167	4.246
20.08333	4.169
20.085	4.099
20.08667	4.017
20.08833	3.921
20.09	3.846
20.09167	3.781
20.09333	3.703
20.095	3.613
20.09667	3.547
20.09833	3.487
20.1	3.415
20.10167	3.333
20.10333	3.272
20.105	3.221
20.10667	3.153
20.10833	3.075
20.11	3.021
20.11167	2.975
20.11333	2.916
20.115	2.846
20.11667	2.795
20.11833	2.746
20.12	2.689
20.12167	2.623
20.12333	2.576
20.125	2.538
20.12667	2.485
20.12833	2.419
20.13	2.374
20.13167	2.342
20.13333	2.296
20.135	2.24
20.13667	2.199
20.13833	2.165
20.14	2.12
20.14167	2.064
20.14333	2.024
20.145	1.996
20.14667	1.956
20.14833	1.899
20.15	1.86
20.15167	1.835
20.15333	1.798
20.155	1.748
20.15667	1.719
20.15833	1.699
20.16	1.667
20.16167	1.622
20.16333	1.594
20.165	1.573
20.16667	1.543
20.16833	1.504
20.17	1.478
20.17167	1.457
20.17333	1.425
20.175	1.381
20.17667	1.357
20.17833	1.343
20.18	1.317
20.18167	1.279
20.18333	1.259
20.185	1.252
20.18667	1.227
20.18833	1.194
20.19	1.174
20.19167	1.167
20.19333	1.147
20.195	1.113
20.19667	1.095
20.19833	1.092
20.2	1.073
20.20167	1.042
20.20333	1.024
20.205	1.019
20.20667	1.004
20.20833	0.974
20.21	0.961
20.21167	0.959
20.21333	0.939
20.215	0.907
20.21667	0.895
20.21833	0.895
20.22	0.886
20.22167	0.859
20.22333	0.847
20.225	0.847
20.22667	0.831
20.22833	0.802
20.23	0.793
20.23167	0.8
20.23333	0.786
20.235	0.764
20.23667	0.758
20.23833	0.766
20.24	0.759
20.24167	0.735
20.24333	0.726
20.245	0.729
20.24667	0.72
20.24833	0.697
20.25	0.69
20.25167	0.698
20.25333	0.69
20.255	0.67
20.25667	0.666
20.25833	0.675
20.26	0.668
20.26167	0.648
20.26333	0.643
20.265	0.65
20.26667	0.646
20.26833	0.633
20.27	0.629
20.27167	0.639
20.27333	0.635
20.275	0.622
20.27667	0.624
20.27833	0.637
20.28	0.636
20.28167	0.619
20.28333	0.615
20.285	0.631
20.28667	0.632
20.28833	0.622
20.29	0.627
20.29167	0.646
20.29333	0.65
20.295	0.642
20.29667	0.646
20.29833	0.668
20.3	0.674
20.30167	0.665
20.30333	0.669
20.305	0.69
20.30667	0.696
20.30833	0.687
20.31	0.691
20.31167	0.713
20.31333	0.722
